Pair,Entry Time,Exit Time,Alloc,EntryZ,ZScale,Trade Return,Trade Costs,Slippage,Alpha PnL,Realized PnL,Capital After
CCOLA-ODAS,2021-01-20,2021-02-26,97133.1504258183,-3.01121746939914,1.4,-0.06436617721659249,77.70652034065465,38.853260170327324,-6252.089573914157,-6368.649354425139,1219862.500930599
ARCLK-KCHOL,2021-02-12,2021-03-01,93630.39337449717,-4.254713188555039,1.4,0.0050782866841281495,74.90431469959775,37.452157349798874,475.4819799033895,363.1255078539929,1222163.9478339062
TKFEN-YKBNK,2021-02-17,2021-03-01,92065.6244383318,2.8351647203620876,1.4,0.08584198519138052,73.65249955066544,36.82624977533272,7903.095969670479,7792.61722034448,1229956.5650542506
FROTO-SAHOL,2021-02-18,2021-03-02,100105.60775402316,-7.429406368876492,1.4,0.10045433636169644,80.08448620321853,40.042243101609266,10056.04239301469,9935.915663709862,1240537.07352199
CIMSA-TCELL,2021-01-14,2021-03-09,77240.97165092232,-1.6643490197207762,1.109566013147184,0.1756923014519623,61.79277732073786,30.89638866036893,13570.644075736318,13477.954909755212,1258671.27192088
SISE-TTKOM,2021-02-24,2021-03-09,103671.8811245144,3.3597129681240476,1.4,-0.04638800912531743,82.93750489961153,41.46875244980576,-4809.132167642798,-4933.538424992215,1253737.7334958878
EGEEN-GARAN,2021-01-12,2021-03-11,89046.65239540911,1.8939459909403624,1.2626306606269082,-0.18215527246465507,71.23732191632729,35.618660958163645,-16220.317229151176,-16327.173212025667,1238725.6925626781
TAVHL-TCELL,2021-02-23,2021-03-17,86748.82049671545,1.7194406632008137,1.1462937754672091,-0.04985693395694968,69.39905639737236,34.69952819868618,-4325.030214348025,-4429.128798944083,1238221.1765097722
ENKAI-EREGL,2021-01-28,2021-03-22,88109.48268759593,-1.9609255619956791,1.3072837079971193,-0.05036213287920571,70.48758615007675,35.243793075038376,-4437.381475030781,-4543.112854255896,1236973.7033433649
ODAS-PGSUS,2021-03-01,2021-03-22,103316.35146455705,5.625047709461614,1.4,0.1650396332301913,82.65308117164565,41.326540585822826,17051.292752392033,16927.313130634568,1253901.0164739995
SASA-TTKOM,2021-02-23,2021-03-24,105948.71166067479,3.1615668266766854,1.4,-0.44578651632932187,84.75896932853983,42.37948466426992,-47230.50708079201,-47357.645534784824,1207862.9474703455
EKGYO-TAVHL,2021-03-02,2021-03-24,104205.11417584716,3.4571457527660967,1.4,0.1786743258487008,83.36409134067773,41.682045670338866,18618.778525356385,18493.73238834537,1226356.6798586908
SISE-TTKOM,2021-03-17,2021-03-24,92591.88909658304,1.869453754570242,1.246302503046828,0.0420659330301893,74.07351127726643,37.03675563863322,3894.964205875577,3783.8539389596776,1230140.5337976506
MGROS-PGSUS,2021-03-02,2021-03-26,104205.11417584716,2.5914896090305755,1.4,0.16145237401193735,83.36409134067773,41.682045670338866,16824.16306787551,16699.116930864493,1248116.2160404804
FROTO-GARAN,2021-02-26,2021-03-30,102468.4500781703,3.7313416834579503,1.4,-0.2942739427947898,81.97476006253623,40.98738003126812,-30153.79481657426,-30276.756956668065,1220419.7047938353
DOAS-FROTO,2021-01-14,2021-04-08,97459.14982072078,4.876260071184549,1.4,0.37925379365468,77.96731985657662,38.98365992828831,36961.75229586818,36844.801316083314,1263599.4156279597
EKGYO-HALKB,2021-02-23,2021-04-16,56182.84140725312,1.9092551477507793,1.2728367651671861,-0.1921454647452609,44.9462731258025,22.47313656290125,-10795.278172905939,-10862.697582594643,1258725.5734660826
BRSAN-GARAN,2021-03-11,2021-04-16,94912.08043440277,1.9155185244856041,1.2770123496570693,0.03969323775458489,75.92966434752222,37.96483217376111,3767.3677744650336,3653.4732779437504,1262379.0467440262
AKBNK-KONTR,2021-03-23,2021-04-16,105382.45988395704,-8.052135250406627,1.4,0.0671151915451315,84.30596790716564,42.15298395358282,7072.763980608913,6946.305028748165,1269325.3517727745
EGEEN-GARAN,2021-03-25,2021-04-19,103385.0967176518,3.2108449446625014,1.4,0.18457634312597174,82.70807737412144,41.35403868706072,19082.443085869072,18958.38096980789,1290474.5911942373
GUBRF-TOASO,2021-03-31,2021-04-19,102568.74357902008,6.591442659957875,1.4,-0.021879553188733636,82.05499486321607,41.02749743160803,-2244.1582806387514,-2367.2407729335755,1288107.3504213039
TAVHL-TCELL,2021-03-30,2021-04-20,93932.80607015628,1.9241906227256524,1.2827937484837684,0.11628451918788754,75.14624485612502,37.57312242806251,10922.931189837207,10810.21182255302,1299648.9907533529
ARCLK-KCHOL,2021-04-01,2021-04-22,101755.03341767438,2.082241122900913,1.3881607486006085,0.06490473958786006,81.4040267341395,40.70201336706975,6604.383945728153,6482.277905626944,1307590.7609660965
DOAS-FROTO,2021-04-09,2021-05-04,89340.83500330664,2.3979231081992847,1.4,0.04009695675236057,71.47266800264532,35.73633400132266,3582.295597347368,3475.0865953434004,1319952.4120147175
