Pair,Entry Time,Exit Time,Alloc,EntryZ,ZScale,Trade Return,Trade Costs,Slippage,Alpha PnL,Realized PnL,Capital After
CCOLA-ODAS,2021-01-20,2021-02-26,70532.43766402455,-3.01121746939914,1.0,-0.06436617721659249,56.425950131219636,28.212975065609818,-4539.903382200867,-4624.542307397696,1241440.0387015867
ARCLK-KCHOL,2021-02-12,2021-03-01,68181.90437114684,-4.254713188555039,1.0,0.0050782866841281495,54.545523496917475,27.272761748458738,346.2472570664939,264.42897182111767,1243671.7957636425
TKFEN-YKBNK,2021-02-17,2021-03-01,68736.7098109013,2.8351647203620876,1.0,0.08584198519138052,54.989367848721045,27.494683924360523,5900.495625691609,5818.011573918528,1249489.8073375612
FROTO-SAHOL,2021-02-18,2021-03-02,72173.28142338051,-7.429406368876492,1.0,0.10045433636169644,57.738625138704414,28.869312569352207,7250.119088431643,7163.511150723586,1257308.0902790045
CIMSA-TCELL,2021-01-14,2021-03-09,70728.69906108061,-1.6643490197207762,1.0,0.1756923014519623,56.58295924886449,28.291479624432245,12426.487916744498,12341.6134778712,1274361.818133655
SISE-TTKOM,2021-02-24,2021-03-09,75769.16022456702,3.3597129681240476,1.0,-0.04638800912531743,60.61532817965362,30.30766408982681,-3514.7804959148534,-3605.7034881843338,1270756.1146454706
EGEEN-GARAN,2021-01-12,2021-03-11,71463.10833538033,1.8939459909403624,1.0,-0.18215527246465507,57.170486668304264,28.585243334152132,-13017.381970002367,-13103.137700004823,1258991.4305294661
TAVHL-TCELL,2021-02-23,2021-03-17,75489.55954621112,1.7194406632008137,1.0,-0.04985693395694968,60.391647636968905,30.195823818484453,-3763.677984734668,-3854.2654561901213,1259136.0096118336
ARCLK-KCHOL,2021-03-04,2021-03-18,53796.35998735256,2.836382737431705,1.0,0.01871462927676274,43.03708798988205,21.518543994941027,1006.7789336025759,942.2233016177528,1260747.6255148326
FROTO-KCHOL,2021-02-16,2021-03-19,68918.49470959489,1.5454491033502968,1.0,-0.34732786012208317,55.13479576767591,27.567397883837955,-23937.313290318703,-24020.01548397022,1237393.8934020721
ENKAI-EREGL,2021-01-28,2021-03-22,68291.6182416183,-1.9609255619956791,1.0,-0.05036213287920571,54.63329459329464,27.31664729664732,-3439.3115524203695,-3521.2614943103113,1235824.969592267
ODAS-PGSUS,2021-03-01,2021-03-22,74969.38844025366,5.625047709461614,1.0,0.1650396332301913,59.975510752202936,29.987755376101468,12372.920371671209,12282.957105542904,1248107.92669781
CIMSA-YKBNK,2021-02-24,2021-03-23,75769.16022456702,2.748724813926476,1.0,-0.06114874177290405,60.61532817965362,30.30766408982681,-4633.188812921841,-4724.111805191322,1244028.998903925
GUBRF-TOASO,2021-02-24,2021-03-23,75769.16022456702,1.6555386062826845,1.0,-0.004189243628198981,60.61532817965362,30.30766408982681,-317.41547168475506,-408.33846395423546,1243620.660439971
SASA-TTKOM,2021-02-23,2021-03-24,75489.55954621112,3.1615668266766854,1.0,-0.44578651632932187,60.391647636968905,30.195823818484453,-33652.22776934036,-33742.81524079581,1210520.776670258
EKGYO-TAVHL,2021-03-02,2021-03-24,75438.48541674027,3.4571457527660967,1.0,0.1786743258487008,60.35078833339222,30.17539416669611,13478.920524883113,13388.394342383026,1223909.1710126412
SISE-TTKOM,2021-03-17,2021-03-24,75548.16057671001,1.869453754570242,1.0,0.0420659330301893,60.438528461368016,30.219264230684008,3178.003863373871,3087.3460706818187,1226996.517083323
MGROS-PGSUS,2021-03-02,2021-03-26,75438.48541674027,2.5914896090305755,1.0,0.16145237401193735,60.35078833339222,30.17539416669611,12179.72256239763,12089.196379897543,1240329.191278693
FROTO-GARAN,2021-02-26,2021-03-30,74486.4023220952,3.7313416834579503,1.0,-0.2942739427947898,59.589121857676155,29.794560928838077,-21919.407295921937,-22008.79097870845,1220827.6003133308
DOAS-FROTO,2021-01-14,2021-04-08,70728.69906108061,4.876260071184549,1.0,0.37925379365468,56.58295924886449,28.291479624432245,26824.127439175023,26739.253000301724,1253812.4651127288
EKGYO-HALKB,2021-02-23,2021-04-16,75489.55954621112,1.9092551477507793,1.0,-0.1921454647452609,60.391647636968905,30.195823818484453,-14504.976502421783,-14595.563973877237,1245134.3985332204
BRSAN-GARAN,2021-03-11,2021-04-16,75539.48583176796,1.9155185244856041,1.0,0.03969323775458489,60.431588665414374,30.215794332707187,2998.406770979462,2907.7593879813408,1248042.1579212018
AKBNK-KONTR,2021-03-23,2021-04-16,74617.23962639825,-8.052135250406627,1.0,0.0671151915451315,59.693791701118606,29.846895850559303,5007.950330094695,4918.409642543018,1252960.5675637447
EGEEN-GARAN,2021-03-25,2021-04-19,73656.92821687549,3.2108449446625014,1.0,0.18457634312597174,58.925542573500394,29.462771286750197,13595.32645616308,13506.93814230283,1268628.7640352615
GUBRF-TOASO,2021-03-31,2021-04-19,73286.92882751676,6.591442659957875,1.0,-0.021879553188733636,58.62954306201341,29.314771531006706,-1603.4852573205894,-1691.4295719136096,1266937.334463348
TAVHL-TCELL,2021-03-30,2021-04-20,73249.65601879984,1.9241906227256524,1.0,0.11628451918788754,58.59972481503988,29.29986240751994,8517.801030824292,8429.901443601731,1276088.56518625
ARCLK-KCHOL,2021-04-01,2021-04-22,73324.53439206006,2.082241122900913,1.0,0.06490473958786006,58.65962751364805,29.329813756824024,4759.109810117747,4671.120368847274,1282199.9517488894
DOAS-FROTO,2021-04-09,2021-05-04,75272.72314022711,2.3979231081992847,1.0,0.04009695675236057,60.218178512181694,30.109089256090847,3018.2071243860973,2927.8798566178248,1293871.0989993657
SASA-SOKM,2021-03-02,2021-05-07,75438.48541674027,2.7564516777122106,1.0,-0.11539995055241464,60.35078833339222,30.17539416669611,-8705.59748684088,-8796.123669340966,1287309.447851683
ODAS-PGSUS,2021-03-29,2021-05-12,74532.30871131281,-2.451819420929637,1.0,-0.29528879358089516,59.62584696905025,29.812923484525125,-22008.5555221624,-22097.99429261598,1268987.6530945837
EKGYO-TAVHL,2021-04-01,2021-05-12,73324.53439206006,-2.2010952361967755,1.0,-0.05426762551108212,58.65962751364805,29.329813756824024,-3979.148373162777,-4067.137814433249,1264920.5152801503
CIMSA-TCELL,2021-03-23,2021-05-20,74617.23962639825,3.7138449504809814,1.0,0.04499069961701374,59.693791701118606,29.846895850559303,3357.0818142820185,3267.5411267303407,1274094.6044067205
TSKB-TTRAK,2021-04-05,2021-05-21,73495.12578228787,1.931071138727517,1.0,0.0766203323163074,58.7961006258303,29.39805031291515,5631.220961067708,5543.026810128963,1280377.085209065
EKGYO-HALKB,2021-05-07,2021-05-21,77238.56687110098,-1.5986278703563934,1.0,0.039794891129479384,61.790853496880786,30.895426748440393,3073.7003596324766,2981.0140793871556,1283358.099288452
FROTO-KCHOL,2021-04-01,2021-05-25,73324.53439206006,2.1239277038799775,1.0,0.11905393787232699,58.65962751364805,29.329813756824024,8729.574562029622,8641.585120759151,1294941.581963767
AKBNK-KONTR,2021-04-22,2021-05-31,76931.99710493335,3.0076846799552963,1.0,0.00927099087209024,61.54559768394669,30.772798841973344,713.2358429315099,620.9174464055899,1300124.323223194
CCOLA-ODAS,2021-03-15,2021-06-04,75698.93091776736,2.989255965692145,1.0,-0.8342683715957502,60.55914473421389,30.279572367106944,-63153.22382830496,-63244.06254540628,1239948.0603579683
GUBRF-TCELL,2021-05-24,2021-06-07,77133.26366390842,-1.6631589602383219,1.0,-0.10687922772173561,61.70661093112674,30.85330546556337,-8243.943652055543,-8336.503568452234,1233815.075033089
CIMSA-YKBNK,2021-05-26,2021-06-10,77741.15511943745,-1.9050692115503955,1.0,0.10051357700161002,62.19292409554996,31.09646204777498,7814.041581291685,7720.75219514836,1243710.7948640338
MGROS-PGSUS,2021-04-08,2021-06-16,75228.74790676372,-1.579073785463616,1.0,-0.13912126754968157,60.18299832541098,30.09149916270549,-10465.918764964423,-10556.193262452538,1237542.909457475
BRSAN-GARAN,2021-05-10,2021-06-21,77373.98007437639,-1.679080370583413,1.0,-0.1617829660541309,61.89918405950112,30.94959202975056,-12517.791991845836,-12610.640767935087,1228567.1517001553
TKFEN-YKBNK,2021-04-19,2021-06-22,76016.24006780087,3.8740232049894656,1.0,0.08781534113760914,60.8129920542407,30.40649602712035,6675.392053552326,6584.172565470964,1235866.5735654354
SISE-TTKOM,2021-04-30,2021-06-23,77279.83664282187,2.183384235717167,1.0,-0.06716780993741775,61.8238693142575,30.91193465712875,-5190.717379619751,-5283.4531835911375,1231295.8144459452
AKBNK-KONTR,2021-06-14,2021-06-23,74797.47212066967,-1.6859767726273764,1.0,-0.02967550413979788,59.83797769653574,29.91898884826787,-2219.652693563349,-2309.409660108153,1228986.404785837
CIMSA-TCELL,2021-05-31,2021-06-24,78007.45939339165,-2.3409049352182434,1.0,-0.1214275879071455,62.40596751471332,31.20298375735666,-9472.257632904148,-9565.866584176218,1220117.141593642
EKGYO-TAVHL,2021-05-27,2021-06-28,77786.60951721971,1.7509610083983613,1.0,0.03150484508256325,62.22928761377577,31.114643806887884,2450.655082337847,2357.3111509171836,1225267.501544234
FROTO-GARAN,2021-05-03,2021-06-29,77411.79422005378,-1.5671939434874442,1.0,0.05272383871724434,61.929435376043024,30.964717688021512,4081.4469532706235,3988.552800206559,1229956.060409678
AKBNK-KONTR,2021-06-28,2021-07-02,73516.05009265404,2.455707712707268,1.0,-0.000778851659517397,58.81284007412324,29.40642003706162,-57.25809761582769,-145.47735772701253,1231972.923437212
CCOLA-ODAS,2021-06-30,2021-07-06,73840.22205905394,-2.008206957547028,1.0,0.03224594272086108,59.07217764724315,29.536088823621576,2381.047571011916,2292.439304541051,1237159.593899909
TAVHL-TCELL,2021-05-03,2021-07-07,77411.79422005378,-1.6034614805963208,1.0,0.008595412952930107,61.929435376043024,30.964717688021512,665.3863387486102,572.4921856845457,1238456.227717675
FROTO-SAHOL,2021-05-17,2021-07-07,76115.8488313668,-1.8883356356980863,1.0,0.043329420305725584,60.892679065093446,30.446339532546723,3298.055605941364,3206.716587343724,1241662.9443050188
TSKB-TTRAK,2021-05-26,2021-07-07,77741.15511943745,-5.41068732572601,1.0,-0.09779849925405626,62.19292409554996,31.09646204777498,-7602.968300957775,-7696.2576871011,1233966.6866179176
GUBRF-TOASO,2021-06-04,2021-07-08,57808.01882556493,-2.0316625090507467,1.0,-0.18784690947788107,46.246415060451945,23.123207530225972,-10859.05767942154,-10928.427302012218,1223747.7684681441
CCOLA-HALKB,2021-05-07,2021-07-09,77238.56687110098,2.042568058793296,1.0,0.039887029945218706,61.790853496880786,30.895426748440393,3080.8170297133825,2988.1307494680614,1227435.4062426358
TKFEN-YKBNK,2021-06-29,2021-07-16,73797.36362458067,-2.5982047339488723,1.0,-0.024577992944306747,59.03789089966454,29.51894544983227,-1813.791082473383,-1902.3479188228798,1230466.6150199603
CIMSA-YKBNK,2021-06-29,2021-07-19,73797.36362458067,-2.7881517666331033,1.0,0.0643677744768966,59.03789089966454,29.51894544983227,4750.172058776541,4661.6152224270445,1237273.9156906835
SISE-TTKOM,2021-07-01,2021-07-26,73883.46872910741,2.195020054076303,1.0,0.014906000827019508,59.10677498328593,29.553387491642965,1101.307045979145,1012.646883504216,1243322.9257199678
MGROS-PGSUS,2021-06-24,2021-07-27,73207.02849561852,2.2348955343692496,1.0,-0.013627657671498976,58.56562279649482,29.28281139824741,-997.6403234859598,-1085.4887576807018,1242952.7972398335
TAVHL-TCELL,2021-07-12,2021-07-30,73771.28921212419,8.428251664778438,1.0,0.10842791410236997,59.01703136969935,29.508515684849677,7998.867009913294,7910.341462858745,1253053.28428661
CCOLA-ODAS,2021-07-27,2021-07-30,74577.16783439001,-1.97339902533536,1.0,0.021465040996821613,59.66173426751201,29.830867133756005,1600.8019649920277,1511.3093635907596,1254564.5936502009
EKGYO-HALKB,2021-06-11,2021-08-03,74666.04255848246,3.664304738980236,1.0,0.13162277473698278,59.73283404678597,29.866417023392984,9827.751700177105,9738.152449106925,1267245.9628127564
ODAS-PGSUS,2021-06-29,2021-08-05,73797.36362458067,2.224796100303999,1.0,-0.0038190955457941002,59.03789089966454,29.51894544983227,-281.8391827099836,-370.3960190594804,1268368.9715453256
FROTO-SAHOL,2021-07-28,2021-08-09,74620.45488924273,-2.7828758854205127,1.0,0.01865712696316433,59.69636391139419,29.848181955697093,1392.203300917678,1302.6587550505867,1272663.0267692537
SASA-TTKOM,2021-05-06,2021-08-10,77721.36501360268,-1.6988772313547502,1.0,-0.10873369331125517,62.17709201088215,31.088546005441074,-8450.931067121192,-8544.196705137516,1264862.1304949124
BRSAN-GARAN,2021-06-24,2021-08-10,73207.02849561852,3.6281622699796676,1.0,-0.07912283264138448,58.56562279649482,29.28281139824741,-5792.3474638318885,-5880.195898026631,1258981.9345968857
SASA-SOKM,2021-05-24,2021-08-12,77133.26366390842,-2.818503317647934,1.0,-0.0651759261750648,61.70661093112674,30.85330546556337,-5027.231898200704,-5119.791814597394,1255322.6664252342
FROTO-GARAN,2021-07-07,2021-08-12,74038.00119707505,-2.3161734052346397,1.0,0.029960573654927245,59.230400957660045,29.615200478830022,2218.2209881285585,2129.3753866920683,1257452.0418119263
ARCLK-KCHOL,2021-07-19,2021-08-12,74236.43494144101,-5.501735771605212,1.0,-0.11806040006717605,59.38914795315281,29.694573976576404,-8764.383208747413,-8853.466930677141,1248598.574881249
ENKAI-EREGL,2021-07-27,2021-08-13,74577.16783439001,5.422828935587474,1.0,-0.018441012506608026,59.66173426751201,29.830867133756005,-1375.278484741392,-1464.7710861426601,1247839.9347480626
FROTO-KCHOL,2021-08-02,2021-08-18,75406.00602763932,1.9822117973668985,1.0,-0.006880937264580031,60.32480482211146,30.16240241105573,-518.8639968487298,-609.351204081897,1250812.6257465673
EGEEN-GARAN,2021-07-13,2021-08-19,73813.41946568705,-2.1814466814170053,1.0,0.014778039936792602,59.05073557254965,29.525367786274824,1090.8176607351477,1002.2415573763232,1252540.7214068484
TKFEN-YKBNK,2021-07-30,2021-08-20,75273.87561901205,2.446555790809755,1.0,-0.0433556343684282,60.21910049520964,30.10955024760482,-3263.5466288324283,-3353.8752795752425,1249907.4800029718
DOAS-FROTO,2021-08-13,2021-08-24,74870.39608488376,-2.5639200531118935,1.0,0.07301359476968339,59.89631686790701,29.948158433953505,5466.556759987392,5376.712284685531,1258138.6358301137
CCOLA-ODAS,2021-08-03,2021-08-25,76034.75776876538,3.1139112088759244,1.0,0.007125825546381319,60.82780621501231,30.413903107506155,541.8104193215838,450.5687099990654,1259300.284296925
TSKB-TTRAK,2021-07-28,2021-09-01,74620.45488924273,3.1031035682720116,1.0,-0.07702235884584477,59.69636391139419,29.848181955697093,-5747.443453719425,-5836.987999586516,1258577.5771497947
EKGYO-HALKB,2021-08-10,2021-09-01,75538.91607581313,-2.5505329750009467,1.0,-0.030828307214994695,60.43113286065051,30.215566430325254,-2328.7369114728685,-2419.3836107638444,1256158.1935390308
CIMSA-TCELL,2021-07-05,2021-09-02,74048.30707860723,2.321778134081419,1.0,-0.14599507782515456,59.238645662885794,29.619322831442897,-10810.688354762206,-10899.546323256534,1245987.5514399973
GUBRF-TOASO,2021-07-16,2021-09-07,73827.99690119762,2.435921505607232,1.0,0.3644623733844826,59.0623975209581,29.53119876047905,26907.526972832715,26818.93337655128,1276435.2245879096
SASA-SOKM,2021-08-16,2021-09-16,74998.61407079881,5.062933529014826,1.0,0.039193677767752066,59.99889125663905,29.999445628319524,2939.4715129188844,2849.473176033926,1286074.5124201826
SISE-TTKOM,2021-08-17,2021-09-20,75041.76916978961,-6.57052059247627,1.0,-0.06630886551447286,60.03341533583169,30.016707667915846,-4975.934579847695,-5065.984702851442,1284049.5474085852
ODAS-PGSUS,2021-08-13,2021-09-22,74870.39608488376,-1.594020793891086,1.0,-0.0009921530226827762,59.89631686790701,29.948158433953505,-74.28288978507412,-164.12736508693462,1285400.1382429255
EKGYO-HALKB,2021-09-06,2021-09-22,74932.71917674386,2.8936605007483056,1.0,0.030305620524436836,59.94617534139509,29.973087670697545,2270.8825522345905,2180.9632892224977,1287581.101532148
CIMSA-TCELL,2021-09-14,2021-09-23,50941.83555635757,-1.8854914953017676,1.0,0.010529809511609506,40.75346844508606,20.37673422254303,536.4078245801812,475.27762191255215,1288812.4881017304
FROTO-SAHOL,2021-08-31,2021-09-24,75820.16438131027,1.9272512545744716,1.0,0.06613055175507751,60.65613150504822,30.32806575252411,5014.029304696724,4923.045107439151,1294498.5950179852
ARCLK-KCHOL,2021-08-18,2021-09-28,75048.75754479403,2.131610616450364,1.0,-0.012884132181458969,60.03900603583523,30.019503017917614,-966.9381122613923,-1056.9966213151454,1296482.7218896288
FROTO-GARAN,2021-08-26,2021-09-29,75601.08995225884,2.1869630499598833,1.0,0.03591031678096752,60.480871961807075,30.240435980903538,2714.8590891720355,2624.137781229325,1299867.7985308513
CIMSA-YKBNK,2021-09-07,2021-10-01,76586.11347527457,-1.5501402984170358,1.0,0.11336417814797292,61.26889078021966,30.63444539010983,8682.121811671896,8590.218475501566,1309977.6913518005
GUBRF-TCELL,2021-08-05,2021-10-07,76102.13829271954,-1.9496828437760438,1.0,-0.05596689344076122,60.88171063417563,30.440855317087816,-4259.200264442708,-4350.522830393972,1310023.1566509893
BRSAN-GARAN,2021-09-17,2021-10-07,77209.76387470118,-1.6817961544789117,1.0,-0.04178149498991821,61.76781109976095,30.883905549880474,-3225.9393625035955,-3318.591079153237,1306704.5655718362
CCOLA-HALKB,2021-09-03,2021-10-08,74802.30812171983,-3.097971636378783,1.0,-0.05048045319354558,59.84184649737587,29.920923248687934,-3776.0544139076524,-3865.8171836537163,1303563.1657725896
AKBNK-KONTR,2021-09-21,2021-10-12,75865.32226345892,-2.1394862090208284,1.0,-0.014595684564046325,60.69225781076714,30.34612890538357,-1107.3063131071674,-1198.344699823318,1305259.528993631
ARCLK-KCHOL,2021-10-04,2021-10-12,78729.35036674129,-4.198885343845541,1.0,-0.018742204667708786,62.983480293393036,31.491740146696518,-1475.561597929219,-1570.0368183693085,1303689.4921752617
CIMSA-YKBNK,2021-10-08,2021-10-12,78213.78994635538,2.2309791959118357,1.0,0.04299134143385899,62.5710319570843,31.28551597854215,3362.5157484198917,3268.659200484265,1306958.151375746
EKGYO-TAVHL,2021-07-13,2021-10-13,73813.41946568705,-3.0429192815723662,1.0,5.728608198897825e-05,59.05073557254965,29.525367786274824,4.228481599398192,-84.34762175942627,1307580.6281666665
SASA-TTKOM,2021-08-25,2021-10-14,75558.0170578155,3.019766455523017,1.0,0.03063916575500674,60.446413646252395,30.223206823126198,2315.0346087540356,2224.364988284657,1310506.420702772
EGEEN-GARAN,2021-08-25,2021-10-14,75558.0170578155,1.9677593625479874,1.0,0.04779473390146767,60.446413646252395,30.223206823126198,3611.275319400847,3520.6056989314684,1314027.0264017035
CCOLA-ODAS,2021-08-31,2021-10-20,75820.16438131027,-1.755152547885079,1.0,-0.11189679386601271,60.65613150504822,30.32806575252411,-8484.033304662675,-8575.017501920247,1309724.3095681279
FROTO-KCHOL,2021-09-23,2021-10-27,77328.74928610382,1.6849599714972938,1.0,-0.15161411410614925,61.86299942888306,30.93149971444153,-11724.129817949151,-11816.924317092475,1303074.0607361963
BRSAN-GARAN,2021-10-14,2021-10-27,78841.6215841022,2.1745115627307516,1.0,-0.0663075149899484,63.07329726728177,31.536648633640883,-5227.792005019696,-5322.401950920619,1297751.6587852756
GUBRF-TCELL,2021-10-21,2021-10-27,78627.11754212255,1.7036828436424125,1.0,-0.15232351454906295,62.90169403369804,31.45084701684902,-11976.758882878386,-12071.111423928935,1285680.5473613467
MGROS-PGSUS,2021-09-06,2021-10-28,74932.71917674386,2.556806227650331,1.0,-0.015277875435613797,59.94617534139509,29.973087670697545,-1144.812749634122,-1234.7320126462146,1285170.7825196916
CIMSA-TCELL,2021-09-30,2021-10-28,78037.45296725405,-2.7617972650948865,1.0,0.11372200500871861,62.42996237380324,31.21498118690162,8874.575617209708,8780.930673649003,1293951.7131933407
ARCLK-KCHOL,2021-10-21,2021-10-28,62901.53149673099,1.8292318538657726,1.0,-0.03052673258010154,50.32122519738479,25.160612598692396,-1920.1782308795412,-1995.6600686756183,1291956.053124665
SASA-SOKM,2021-09-23,2021-11-02,50090.06798821979,-2.336685193963302,1.0,0.028021256041467116,40.07205439057583,20.036027195287915,1403.5866202324023,1343.4785386465385,1296798.64591424
TAVHL-TCELL,2021-08-27,2021-11-05,75644.55992783388,2.7221433297642506,1.0,-0.06970335739339126,60.51564794226711,30.257823971133554,-5272.679795515608,-5363.4532674290085,1293398.9948359428
CCOLA-ODAS,2021-10-27,2021-11-10,77140.83284168079,3.9410737274047714,1.0,-0.0572424073957562,61.71266627334464,30.85633313667232,-4415.726980371422,-4508.295979781438,1292158.2796794
BRSAN-GARAN,2021-11-01,2021-11-12,77688.21431943799,-4.96011115532075,1.0,0.020223129428430277,62.15057145555039,31.075285727775196,1571.0988132456248,1477.8729560622992,1294931.0087868006
SISE-TTKOM,2021-09-28,2021-11-15,77788.96331337772,2.5847069785558903,1.0,0.016337856172598503,62.23117065070218,31.11558532535109,1270.9048944295068,1177.5581384534537,1298039.5261756324
TSKB-TTRAK,2021-11-05,2021-11-15,77603.93969015656,3.4703433951700875,1.0,-0.02631975781508543,62.083151752125254,31.041575876062627,-2042.5168981414165,-2135.6416257696046,1295903.8845498627
ODAS-PGSUS,2021-10-04,2021-11-17,78729.35036674129,2.325042157918241,1.0,0.09990035923782055,62.983480293393036,31.491740146696518,7865.090384197693,7770.615163757604,1304941.8081120355
FROTO-SAHOL,2021-10-15,2021-11-19,78883.56114782342,-3.595704309036673,1.0,0.2637461235407738,63.10684891825874,31.55342445912937,20805.23346383002,20710.573190452633,1326943.1730359958
GUBRF-TOASO,2021-09-22,2021-11-30,77254.86609192888,-1.5744373525887636,1.0,0.6200155365242028,61.803892873543106,30.901946436771553,47899.21724909273,47806.51140978242,1381983.6752128953
CIMSA-YKBNK,2021-10-19,2021-12-08,79053.71973473742,1.744973316390785,1.0,0.13580241259101572,63.24297578778994,31.62148789389497,10735.685864271332,10640.821400589646,1397786.083582125
TSKB-TTRAK,2021-11-17,2021-12-08,78296.50848672213,-2.7881862271688402,1.0,-0.14683305264023874,62.63720678937771,31.318603394688854,-11496.51535217777,-11590.471162361837,1386195.612419763
CCOLA-ODAS,2021-11-18,2021-12-13,78335.06818377243,-1.7519561167400401,1.0,0.007442112358632427,62.668054547017945,31.334027273508973,582.9783790447666,488.97629722423966,1389898.2368078295
AKBNK-KONTR,2021-10-18,2021-12-16,79010.59988073695,-2.0604900784395275,1.0,0.4845878304851449,63.20847990458956,31.60423995229478,38287.575181536165,38192.76246167928,1430061.3485949894
DOAS-FROTO,2021-11-01,2021-12-21,77688.21431943799,-2.4644629212295515,1.0,0.40389965105899334,62.15057145555039,31.075285727775196,31378.242655017293,31285.016797833967,1464749.460930668
EKGYO-TAVHL,2021-10-27,2021-12-23,77140.83284168079,-3.3331148336410235,1.0,0.07082409896655367,61.71266627334464,30.85633313667232,5463.4299795415745,5370.860980131558,1471507.3428477761
BRSAN-GARAN,2021-12-10,2021-12-27,83248.0897405135,-2.146357440612978,1.0,-0.09128052477275152,66.5984717924108,33.2992358962054,-7598.929317843184,-7698.827025531801,1466597.742525995
SASA-SOKM,2021-11-17,2021-12-28,78296.50848672213,-3.268334083706957,1.0,0.4719361552299365,62.63720678937771,31.318603394688854,36950.95318315174,36856.99737296767,1504144.5105155183
AKBNK-KONTR,2021-12-20,2021-12-28,50836.030915073694,10.166564315211218,1.0,0.0002378416996658833,40.66882473205896,20.33441236602948,12.090927997108517,-48.912309100979925,1504095.5982064172
ENKAI-EREGL,2021-10-27,2021-12-29,56239.839288418094,-2.2014124235839154,1.0,0.45090915611149224,44.99187143073448,22.49593571536724,25359.058473386547,25291.570666240445,1530084.8085680592
CIMSA-TCELL,2021-12-15,2021-12-30,83472.2871857761,-2.13297356208392,1.0,-0.07599546652169911,66.77782974862089,33.388914874310444,-6343.515406316302,-6443.682150939233,1524346.2351992829
TKFEN-YKBNK,2021-12-10,2021-12-31,83248.0897405135,-2.4303863531003285,1.0,-0.11226034933671802,66.5984717924108,33.2992358962054,-9345.459635884497,-9445.357343573114,1515598.5276516462
CCOLA-HALKB,2021-12-23,2022-01-04,88290.44057086656,-1.6092892747299044,1.0,0.04010853547611021,70.63235245669325,35.31617622834663,3541.2002678380013,3435.2517391529614,1521688.943725654
FROTO-GARAN,2021-11-02,2022-01-05,77807.9187548544,-5.348059960084874,1.0,0.2731580368698323,62.24633500388352,31.12316750194176,21253.858340003437,21160.48883749761,1543500.024246098
CIMSA-YKBNK,2021-12-15,2022-01-06,83472.2871857761,-2.7333385633334504,1.0,-0.12812253081912894,66.77782974862089,33.388914874310444,-10694.680687502781,-10794.847432125713,1533370.2826318499
FROTO-SAHOL,2021-12-07,2022-01-07,83189.96758211368,-1.9068986829121144,1.0,-0.049267608546448745,66.55197406569094,33.27598703284547,-4098.570757827338,-4198.398718925874,1529828.403565113
EGEEN-GARAN,2021-10-19,2022-01-10,79053.71973473742,-4.88811618019268,1.0,0.36366454784378915,63.24297578778994,31.62148789389497,28749.035242702914,28654.170779021228,1560434.9962096151
EKGYO-HALKB,2021-10-18,2022-01-11,79010.59988073695,2.761618838722397,1.0,-0.1857791577719441,63.20847990458956,31.60423995229478,-14678.522700899377,-14773.33542075626,1546325.0975351292
SASA-TTKOM,2021-10-19,2022-01-12,79053.71973473742,-3.208419098991914,1.0,0.8238874978971501,63.24297578778994,31.62148789389497,65131.37135171537,65036.506888033684,1612020.2260477736
ODAS-PGSUS,2021-12-13,2022-01-13,83393.89420846976,-2.2143276143062267,1.0,-0.14190814364064575,66.71511536677582,33.35755768338791,-11834.272718088343,-11934.345391138508,1600771.4142416858
DOAS-FROTO,2021-12-31,2022-01-26,90935.91165909877,2.0366283853211673,1.0,-0.07210925668666829,72.74872932727902,36.37436466363951,-6557.320995862145,-6666.444089853063,1603284.6950693135
TTKOM-YKBNK,2022-01-19,2022-01-27,96294.82466254533,-2.5304124135782957,1.0,-0.012482675073276439,77.03585973003626,38.51792986501813,-1202.01700750068,-1317.5707970957344,1602681.7143800526
GUBRF-TOASO,2022-01-17,2022-01-28,96210.961300647,2.2090678071007352,1.0,0.08417989294839964,76.9687690405176,38.4843845202588,8099.028422751086,7983.57526919031,1611374.3509499636
AKBNK-FROTO,2022-01-05,2022-01-31,92610.00145476588,-1.9570283560642157,1.0,0.12647727729059044,74.0880011638127,37.04400058190635,11713.060833876409,11601.92883213069,1625098.740744888
PETKM-PGSUS,2022-01-11,2022-02-01,92779.50585210774,-2.1322793849565027,1.0,-0.08482926348532703,74.2236046816862,37.1118023408431,-7870.417147966889,-7981.752554989419,1617835.2415226887
THYAO-TTKOM,2022-01-18,2022-02-01,96252.56746395158,-2.0405859412555984,1.0,0.10889242992784137,77.00205397116126,38.50102698558063,10481.175957943171,10365.67287698643,1628200.914399675
OYAKC-TUPRS,2022-01-18,2022-02-10,96252.56746395158,2.139625746840082,1.0,-0.027111064164340896,77.00205397116126,38.50102698558063,-2609.509532497742,-2725.012613454484,1631980.7775432556
SISE-TTKOM,2021-11-22,2022-02-14,79734.0649832418,-2.288273023374582,1.0,0.10255847723865677,63.78725198659344,31.89362599329672,8177.404288729384,8081.723410749493,1642992.9637374564
CIMSA-OYAKC,2022-01-13,2022-02-14,96046.28485450114,2.153060528733902,1.0,0.06090925868262408,76.83702788360091,38.418513941800455,5850.108009707809,5734.852467882408,1648727.8162053388
BRSAN-HEKTS,2022-01-31,2022-02-18,97505.92444469329,-4.441104702228138,1.0,0.049892188753888074,78.00473955575464,39.00236977787732,4864.783987016986,4747.7768776833545,1656426.2640545785
