Pair,Entry Time,Exit Time,Alloc,EntryZ,ZScale,Trade Return,Trade Costs,Slippage,Alpha PnL,Realized PnL,Capital After
KOZAA-MGROS,2023-06-07,2023-07-28,182548.99041035728,-2.073426204668056,1.3822841364453706,0.4609837673513832,146.03919232828582,73.01959616414291,84152.12132555802,83933.06253706559,2408853.1260532835
AKSEN-ALARK,2023-07-18,2023-08-04,54372.82784747225,-3.7806129228393512,2.0,-0.16126843712585717,43.4982622779778,21.7491311389889,-8768.620969075135,-8833.868362492101,2408595.0482777115
AKSEN-TTRAK,2023-06-13,2023-08-07,176432.55485604308,-1.9565665123596858,1.3043776749064573,-0.07288917261981245,141.14604388483446,70.57302194241723,-12860.022946656654,-13071.742012483906,2399486.090139525
AKSEN-EREGL,2023-07-07,2023-08-22,272912.41552666406,-3.8991607849007925,2.0,0.006258804504709406,218.32993242133125,109.16496621066563,1708.1054556894103,1380.6105570574134,2420654.3069665176
BRSAN-KCAER,2023-07-03,2023-08-24,177355.68560443269,-1.9347773276840379,1.2898515517893585,0.8495853555017971,141.88454848354615,70.94227424177308,150678.79320450692,150465.96638178162,2573757.6277537085
ARCLK-ASELS,2023-07-28,2023-08-24,219875.33327931954,2.281950390636394,1.5213002604242627,0.014110050826803507,175.90026662345565,87.95013331172783,3102.452128131559,2838.601728196376,2576596.229481905
ODAS-ZOREN,2023-08-01,2023-08-24,60286.698048459395,-2.92286018104044,1.94857345402696,-0.030718955347776078,48.22935843876752,24.11467921938376,-1851.9443854154833,-1924.2884230736347,2574671.9410588313
KONTR-SOKM,2023-06-27,2023-08-25,163011.1296808854,-1.7898403787946295,1.1932269191964198,0.5175576711171811,130.40890374470834,65.20445187235417,84367.66064381985,84172.04728820278,2660230.9574025306
EREGL-MIATK,2023-07-14,2023-08-29,206363.7115274103,2.233918202536437,1.489278801690958,0.24267634035657198,165.09096922192825,82.54548461096412,50079.59029587126,49831.95384203837,2715802.207522592
ARCLK-BRSAN,2023-07-03,2023-09-04,154727.97917137895,-1.687931148296212,1.1252874321974746,0.19530536390429287,123.78238333710316,61.89119166855158,30219.204278242014,30033.53070323636,2756367.551148201
ISCTR-TCELL,2023-08-29,2023-09-05,253368.94986424225,2.332358273021753,1.5549055153478353,-0.058527724978394945,202.6951598913938,101.3475799456969,-14829.108215719109,-15133.1509555562,2743284.788916208
AKBNK-THYAO,2023-06-12,2023-09-08,194030.28948708976,-2.1523114096343785,1.4348742730895856,0.5302321998296404,155.2242315896718,77.6121157948359,102881.10722832156,102648.27088093705,2852059.033009891
ARCLK-CIMSA,2023-08-23,2023-09-13,290635.4217801513,-3.8354484335203307,2.0,-0.18071301528421072,232.50833742412107,116.25416871206053,-52521.60341828951,-52870.36592442569,2809989.476017352
KOZAL-KRDMD,2023-09-01,2023-09-21,282498.0805109718,2.5963029364028913,1.7308686242685942,0.02549427619230344,225.99846440877744,112.99923220438872,7202.084088342288,6863.086391729122,2833860.0538322753
ARCLK-GUBRF,2023-07-11,2023-09-22,202146.3887336297,-2.2110580901088235,1.4740387267392157,0.057384221473629385,161.71711098690375,80.85855549345187,11600.013141184985,11357.43747470463,2847321.677311335
BIMAS-EGEEN,2023-09-07,2023-09-26,173877.84153550738,-1.5822423678879771,1.0548282452586515,0.008752556232156783,139.10227322840592,69.55113661420296,1521.8755855655747,1313.2221757229659,2857158.4594630618
BRSAN-KCAER,2023-09-07,2023-09-28,192963.50532140717,-2.133109780919916,1.422073187279944,-0.6257985628123914,154.37080425712574,77.18540212856287,-120756.28430537785,-120987.84051176354,2740443.27431315
KOZAL-KRDMD,2023-09-26,2023-09-28,177988.70177009274,-1.5573926358598054,1.0382617572398702,-0.0292334799543055,142.3909614160742,71.1954807080371,-5203.229145288866,-5416.815587412977,2735026.458725737
MGROS-SISE,2023-07-06,2023-09-29,272785.5355659909,-3.541420414102562,2.0,0.44054041042525816,218.22842845279274,109.11421422639637,120173.05179631549,119845.70915363629,2856920.312872441
ARCLK-ENKAI,2023-07-11,2023-10-04,210877.54456309375,-2.4030749463832395,1.602049964255493,0.050190268235797114,168.702035650475,84.3510178252375,10584.000526527934,10330.947473052222,2878910.6304287994
AKSEN-EREGL,2023-08-25,2023-10-05,244147.50199546115,2.2944201641222217,1.5296134427481478,-0.05386818144963922,195.31800159636893,97.65900079818446,-13151.781937967655,-13444.758940362208,2868016.7430451447
ARCLK-ASELS,2023-09-08,2023-10-09,296662.1938443073,2.8162652032880375,1.8775101355253583,0.023470885518819692,237.32975507544583,118.66487753772292,6962.924389481632,6606.929756868463,2884795.3793536797
KOZAA-MGROS,2023-08-10,2023-10-12,200901.91305876538,2.0897708901543433,1.393180593436229,-0.11230705854783896,160.7215304470123,80.36076522350615,-22562.702912263616,-22803.785207934136,2869676.103377679
DOHOL-HEKTS,2023-08-24,2023-10-18,247539.57923620776,2.4036031085032854,1.6024020723355237,-0.15260289609209193,198.03166338896622,99.01583169448311,-37775.25668886317,-38072.30418394662,2846914.360895767
MGROS-SISE,2023-10-02,2023-10-25,305994.2869111873,-2.6714394693152377,1.7809596462101585,0.3248477499838215,244.79542952894985,122.39771476447493,99401.5556110031,99034.36246670967,2963521.503790271
TAVHL-VESTL,2023-09-13,2023-11-06,210882.72473869316,1.8761878517564856,1.2507919011709905,0.021992934259684703,168.70617979095454,84.35308989547727,4637.929901681264,4384.870631994832,3001413.197185373
KOZAL-KRDMD,2023-10-04,2023-11-08,243873.3731587639,2.1177574130048646,1.4118382753365764,0.07542118236595663,195.09869852701112,97.54934926350556,18393.218151208122,18100.570103417605,3025524.5939307446
AKBNK-THYAO,2023-10-12,2023-11-08,191907.40856226315,4.259558978746639,2.0,0.11364994158577918,153.52592684981053,76.76296342490527,21810.265772979466,21579.97688270475,3047104.570813449
KONTR-SOKM,2023-09-06,2023-11-10,179982.34620419974,1.6390057016147153,1.0926704677431436,0.047368762082299544,143.9858769633598,71.9929384816799,8525.540936360805,8309.562120915765,3061359.741412664
ENKAI-MIATK,2023-10-26,2023-11-16,355931.3664427571,6.739451351718623,2.0,-0.08277635394566213,284.7450931542057,142.37254657710284,-29462.700769028826,-29889.818408760133,3049433.4570082338
EREGL-MIATK,2023-09-22,2023-11-22,341678.6012773602,3.345037959236068,2.0,0.023253823379962707,273.3428810218882,136.6714405109441,7945.333846816435,7535.319525283602,3075350.9334069374
ARCLK-ENKAI,2023-11-13,2023-11-27,212488.35908148554,-1.7302317634454158,1.153487842296944,0.020834164675508138,169.99068726518846,84.99534363259423,4427.017464732175,4172.031433834392,3094848.5286512524
BRSAN-MGROS,2023-10-04,2023-11-29,224935.62614753182,-1.9533050433214454,1.302203362214297,0.04311286778129432,179.94850091802547,89.97425045901274,9697.619909401188,9427.69715802415,3110424.9924535262
KONTR-SOKM,2023-11-15,2023-11-30,252542.89699915698,-2.052376359588297,1.3682509063921982,-0.04603066646915344,202.0343175993256,101.0171587996628,-11624.717860921966,-11927.769337320955,3101546.641982849
AKSEN-TTRAK,2023-11-27,2023-12-04,191512.6912238406,1.547027984171673,1.031351989447782,-0.00012895155221302398,153.2101529790725,76.60507648953624,-24.695858801807823,-254.51108827041656,3114782.1578483586
ODAS-ZOREN,2023-10-09,2023-12-06,346175.4455224415,3.083196216792327,2.0,-0.04476765975093577,276.94035641795324,138.47017820897662,-15497.464559277265,-15912.875093904195,3105910.184515307
ARCLK-PETKM,2023-11-21,2023-12-11,217420.2615350251,1.7993683399827272,1.199578893321818,0.08826886615301688,173.9362092280201,86.96810461401004,19191.439964389057,18930.535650547026,3142493.9234050536
ENKAI-MIATK,2023-12-01,2023-12-13,291835.81510229385,2.3500274307408238,1.5666849538272158,0.04304276184164512,233.4686520818351,116.73432604091755,12561.419486310415,12211.216508187661,3161752.3362843976
AKSEN-TTRAK,2023-12-06,2023-12-14,287760.3330776861,2.3162319254459747,1.544154616963983,0.0952415914053481,230.20826646214888,115.10413323107444,27406.752065651854,27061.43966595863,3192403.815270049
ARCLK-GUBRF,2023-09-28,2023-12-19,293973.57203944604,2.68711817303963,1.7914121153597533,-0.022735396696179272,235.17885763155684,117.58942881577842,-6683.605778509641,-7036.374064956976,3203442.204334932
ISCTR-TCELL,2023-11-30,2023-12-25,323198.8725770548,2.6051427713693074,1.7367618475795383,-0.03443415813178554,258.55909806164385,129.27954903082193,-11129.08108633311,-11516.919733425575,3213801.523207036
AKSEN-EREGL,2023-12-08,2023-12-25,53188.81120965462,-1.523831012294105,1.0158873415294034,-0.16182688763901082,42.551048967723695,21.275524483861847,-8607.379775277337,-8671.206348728923,3205130.316858307
MIATK-TAVHL,2023-11-15,2023-12-27,332644.95861368603,2.703353201801735,1.8022354678678234,0.09746636043474521,266.1159668909488,133.0579834454744,32421.693433042426,32022.519482706004,3244366.987745205
BIMAS-EGEEN,2023-10-05,2023-12-28,225339.61751203064,1.9642460077898127,1.3094973385265418,0.08042267407398036,180.27169400962453,90.13584700481226,18122.41461512544,17852.007074111003,3265902.8396669505
EREGL-MIATK,2023-12-27,2024-01-08,254699.59740869259,-1.962629369386674,1.308419579591116,0.07074142499008088,203.75967792695408,101.87983896347704,18017.812465090825,17712.172948200394,3325753.809917816
ARCLK-ASELS,2023-10-30,2024-01-09,64915.69052540725,2.5347701958909132,1.6898467972606088,0.11716880068034208,51.9325524203258,25.9662762101629,7606.093604198212,7528.194775567724,3337196.486916911
BRSAN-MGROS,2023-12-05,2024-01-09,197792.2882444305,1.944421335213704,1.2962808901424694,0.10749498114310828,158.23383059554442,79.11691529777221,21261.678295087295,21024.32754919398,3358220.814466105
ENKAI-MIATK,2023-12-27,2024-01-10,229690.82429852194,-1.7699201813953407,1.1799467875968939,0.08042144053626286,183.75265943881757,91.87632971940879,18472.066968048784,18196.437978890557,3380311.8652414223
BRSAN-KCAER,2023-12-27,2024-01-12,67468.1750069623,-2.7229152329436372,1.815276821962425,0.04122135701111624,53.974540005569835,26.987270002784918,2781.1297288504625,2700.1679188421076,3390757.79840442
AKSEN-KOZAL,2023-10-23,2024-01-15,237478.3153585503,-4.249096249777949,2.0,-0.03384694493929454,189.98265228684025,94.99132614342012,-8037.915464217277,-8322.889442647536,3394471.6583730206
KONTR-SOKM,2023-12-13,2024-01-15,289674.3059336798,-2.290456961234485,1.5269713074896567,0.0182200143907469,231.73944474694386,115.86972237347193,5277.870022741266,4930.260855620851,3399401.9192286413
ARCLK-GUBRF,2023-12-25,2024-01-15,197280.3334282859,-1.5387855868966784,1.025857057931119,0.15353271958938652,157.82426674262874,78.91213337131437,30288.986112745697,30052.249712631754,3429454.168941273
KOZAL-KRDMD,2023-11-17,2024-01-18,253821.17299174814,-2.07883155992488,1.3858877066165867,-0.1474999846617515,203.05693839339853,101.52846919669926,-37438.61912311062,-37743.20453070072,3403430.596646915
ARCLK-BRSAN,2023-12-04,2024-01-22,271320.72103803273,-2.177686169435495,1.4517907796236633,-0.025828679784140357,217.0565768304262,108.5282884152131,-7007.856022493421,-7333.44088773906,3412031.2349431994
TAVHL-ZOREN,2024-01-18,2024-01-26,298588.15792411973,2.193288135640925,1.4621920904272834,-0.03312594939981338,238.8705263392958,119.4352631696479,-9891.016210777876,-10249.32200028682,3417579.7194345742
ARCLK-PETKM,2023-12-15,2024-01-30,285763.70907711337,-2.2353448126748106,1.4902298751165404,0.04607099390740271,228.61096726169072,114.30548363084536,13165.418099848492,12822.501648955955,3446121.570964938
TAVHL-VESTL,2023-12-13,2024-01-31,267408.63043730304,2.8821271161234634,1.9214180774156422,-0.0981610981624943,213.92690434984243,106.96345217492122,-26249.124821854264,-26570.015178379028,3423584.921213139
ARCLK-ENKAI,2023-12-19,2024-02-01,336826.2667295425,4.9071653116040626,2.0,-0.13770541522227675,269.46101338363405,134.73050669181703,-46382.80091776099,-46786.992437836445,3380755.511262951
CIMSA-ENKAI,2024-01-25,2024-02-07,229758.77540944726,1.6776398564914587,1.1184265709943058,-0.20625234036272688,183.8070203275578,91.9035101637789,-47388.28514707264,-47663.99567756397,3358522.488591482
ENKAI-THYAO,2024-01-30,2024-02-07,278369.092507415,-2.019437553021887,1.3462917020145913,0.05622838095131962,222.695274005932,111.347637002966,15652.243378580062,15318.200467571165,3373840.689059053
EKGYO-REEDR,2024-01-12,2024-02-08,297518.4099672854,-2.1935982135563314,1.4623988090375544,0.022275727580633342,238.01472797382834,119.00736398691417,6627.439050654438,6270.416958693695,3384311.8950922876
TAVHL-ZOREN,2024-01-30,2024-02-19,413534.58851579257,-6.595356952458287,2.0,-0.05100455171751722,330.8276708126341,165.41383540631705,-21092.146306935945,-21588.3878131549,3409563.2520741564
EREGL-MIATK,2024-01-18,2024-03-04,221010.21092767108,1.6234370339842685,1.0822913559895124,-0.20021351226310946,176.80816874213687,88.40408437106844,-44249.23057583968,-44514.44282895289,3425243.0574048595
AKSEN-SOKM,2024-02-02,2024-03-06,252478.36851943788,1.864718921594391,1.2431459477295939,-0.049322272511180425,201.9826948155503,100.99134740777515,-12452.806895293952,-12755.780937517276,3420977.096506504
OYAKC-SISE,2024-02-20,2024-03-11,156311.7008303423,2.7907720443148034,1.8605146962098689,-0.1057706525666256,125.04936066427385,62.524680332136924,-16533.190600624457,-16720.764641620866,3425485.7231654488
ENKAI-PGSUS,2024-02-01,2024-03-13,304624.34160239494,-2.252635103215407,1.501756735476938,-0.07577203443925151,243.69947328191597,121.84973664095799,-23082.006102930987,-23447.55531285386,3410529.6464492604
REEDR-TTRAK,2024-02-08,2024-03-14,374628.976077369,-2.767393990936769,1.8449293272911793,0.07614542511408215,299.70318086189525,149.85159043094762,28526.282643464576,28076.727872171734,3442770.144877906
ENKAI-THYAO,2024-02-14,2024-03-14,83347.172355877,-2.131138969582558,1.4207593130550389,-0.07461398935184088,66.6777378847016,33.3388689423508,-6218.8650306674535,-6318.881637494506,3436451.2632404114
ENKAI-SASA,2024-01-02,2024-03-18,264610.43227026274,2.6025088543157433,1.7350059028771623,-0.07824741983816874,211.68834581621022,105.84417290810511,-20705.08358741056,-21022.61610613488,3432023.7424646104
ASTOR-YKBNK,2024-01-12,2024-03-21,406890.93580853037,-3.5829578578644945,2.0,0.04435642517776682,325.5127486468243,162.75637432341216,18048.2273497026,17559.958226732364,3462233.3151130276
AKSEN-SOKM,2024-03-14,2024-03-26,226807.64203501394,-1.6500135216608969,1.1000090144405978,-0.016967886411090177,181.44611362801115,90.72305681400557,-3848.4463072173185,-4120.615477659335,3479483.929563065
REEDR-SISE,2024-03-08,2024-03-28,411522.2019416493,3.1551383963512865,2.0,0.09537292787552454,329.21776155331946,164.60888077665973,39248.077284957966,38754.25064262799,3526961.7599364533
REEDR-TKFEN,2024-02-01,2024-04-03,405690.6613515541,-4.700719875758765,2.0,0.6772228291437108,324.5525290812433,162.27626454062164,274742.97743768257,274256.1486440607,3828821.38853896
ASELS-TOASO,2024-02-07,2024-04-03,373776.93487421947,-2.7696694162703928,1.8464462775135952,0.052450789884668655,299.0215478993756,149.5107739496878,19604.895474823166,19156.363152974103,3847977.751691934
AKSEN-SOKM,2024-03-28,2024-04-16,423235.41119237436,4.838812373079075,2.0,0.023728892461127256,338.5883289538995,169.29416447694976,10042.907557924826,9535.025064493977,3927258.227736538
ARCLK-ASELS,2024-01-18,2024-04-17,240958.66590132675,-1.7699689993584784,1.1799793329056523,0.35370321303061664,192.7669327210614,96.3834663605307,85227.85433687015,84938.70393778855,4017571.453048656
EREGL-MIATK,2024-03-19,2024-04-18,255322.09408277593,1.8576414435571469,1.238427629038098,0.06279416792160457,204.25767526622076,102.12883763311038,16032.738449929551,15726.35193703022,4038720.0865390482
ASTOR-YKBNK,2024-03-26,2024-04-18,254527.08846418877,2.167962455115856,1.4453083034105705,-0.08611068872161673,203.62167077135103,101.81083538567552,-21917.502885959162,-22222.93539211619,4016497.151146932
REEDR-SISE,2024-04-08,2024-04-25,361076.8531979505,-2.3299874335173496,1.5533249556782331,-0.10884030652685449,288.8614825583604,144.4307412791802,-39299.715381816975,-39733.007605654515,4014949.6294729467
REEDR-TOASO,2024-03-19,2024-04-29,299169.8292418522,2.176663462901899,1.4511089752679327,0.5309066913701088,239.3358633934818,119.6679316967409,158831.2642005522,158472.26040546197,4195941.1253788145
CIMSA-ENKAI,2024-02-19,2024-05-02,261198.67836894904,-1.9151916173578298,1.2767944115718866,-0.09605099682413934,208.95894269515924,104.47947134757962,-25088.393426485316,-25401.831840528055,4188117.8540959666
MIATK-TTKOM,2024-04-03,2024-05-03,461757.33020303206,3.359125823292804,2.0,0.12497033840554264,369.40586416242564,184.70293208121282,57705.969816712815,57151.86102046917,4251132.045107934
KONTR-YKBNK,2024-04-08,2024-05-06,240869.98599773677,1.5543063353843702,1.03620422358958,0.02854855394840673,192.69598879818943,96.34799439909472,6876.489789808362,6587.445806611077,4275216.52739191
SASA-TTKOM,2024-04-25,2024-05-07,258713.8994344595,1.610941128222956,1.0739607521486374,-0.1404776910140708,206.9711195475676,103.4855597737838,-36343.53122579939,-36653.98790512074,4244358.663075449
ASTOR-TUPRS,2024-03-20,2024-05-10,232282.432811867,3.0600554606368155,2.0,0.05774957895257472,185.82594624949363,92.91297312474681,13414.212692965048,13135.473773590807,4274906.729336244
ASELS-TOASO,2024-04-22,2024-05-13,286634.0076721665,1.7745577878577317,1.1830385252384878,-0.042242877186897274,229.30720613773323,114.65360306886662,-12108.2451836835,-12452.2059928901,4280180.930380226
EREGL-MIATK,2024-04-25,2024-05-13,355392.8303137676,-4.860476158280901,2.0,0.12252852371875914,284.3142642510141,142.15713212550705,43545.758838577414,43119.28744220089,4323300.217822427
AKSEN-SOKM,2024-04-24,2024-05-15,420879.714702546,2.598611128074158,1.7324074187161054,-0.015063445658414193,336.7037717620368,168.3518858810184,-6339.898711150671,-6844.954368793727,4328155.057029333
REEDR-TKFEN,2024-04-29,2024-05-15,390154.2829970709,2.324593406692803,1.5497289377952022,0.08264423329245162,312.1234263976568,156.0617131988284,32244.00158405912,31775.81644446263,4359930.873473795
REEDR-SISE,2024-05-02,2024-05-23,339760.2689914275,2.028120272804304,1.352080181869536,-0.08716397284478145,271.808215193142,135.904107596571,-29614.854860104424,-30022.567182894138,4377148.508796354
REEDR-TTRAK,2024-03-19,2024-05-24,257935.53041605256,1.8766559658225752,1.25110397721505,0.6658924114506946,206.34842433284206,103.17421216642103,171757.3123475592,171447.78971105994,4554723.26432769
EKGYO-REEDR,2024-05-10,2024-05-27,277197.341688596,1.6210724539692816,1.0807149693128544,0.09286163593728958,221.75787335087682,110.87893667543841,25740.998626670866,25408.36181664455,4599209.907854877
REEDR-TOASO,2024-05-07,2024-05-28,293328.10886494746,-1.7277528370587962,1.151835224705864,-0.5886538208330102,234.66248709195798,117.33124354597899,-172668.7120410725,-173020.70577171043,4432526.905367393
EKGYO-REEDR,2024-05-31,2024-06-03,226166.71329195757,-1.7651325329543834,1.176755021969589,0.02026364927644659,180.93337063356606,90.46668531678303,4582.962956154879,4311.56290020453,4473873.389824527
ENKAI-THYAO,2024-03-25,2024-06-05,417510.13351736806,3.1846701907915613,2.0,-0.14332584889376704,334.00810681389447,167.00405340694724,-59839.99430812679,-60341.00646834764,4426006.399340147
SASA-TTKOM,2024-05-20,2024-06-06,349021.8195061696,-1.988044858966854,1.325363239311236,-0.09888563489961363,279.2174556049357,139.60872780246785,-34513.24421568593,-34932.07039909333,4397269.684176222
EREGL-MIATK,2024-05-20,2024-06-10,328837.9414491278,1.8730765310207937,1.248717687347196,0.03213623852299629,263.0703531593023,131.53517657965114,10567.61452182026,10173.008992081306,4432106.303104989
AKSEN-SOKM,2024-05-22,2024-06-11,453085.3235675208,-2.573757220504334,1.7158381470028894,0.1003866537653216,362.46825885401665,181.23412942700833,45483.71950312142,44940.0171148404,4483163.556308566
REEDR-TOASO,2024-06-04,2024-06-13,254808.90456702976,2.224411491459869,1.4829409943065794,-0.07178423516945553,203.8471236536238,101.9235618268119,-18291.26232871102,-18597.033014191453,4476778.295193239
KCHOL-THYAO,2024-04-01,2024-06-20,52135.97868925241,-1.7024408095056354,1.1349605396704237,0.06016830396774364,41.708782951401936,20.854391475700968,3136.9334134307437,3074.3702390036406,4523586.779940897
REEDR-TKFEN,2024-05-30,2024-06-20,341033.46821088286,1.918211292767262,1.2788075285115081,-0.1062752194869846,272.8267745687063,136.41338728435315,-36243.406686519156,-36652.64684837221,4486934.1330925245
ASTOR-YKBNK,2024-06-13,2024-06-24,369688.77758531313,2.064480041273496,1.376320027515664,-0.08436451073192398,295.7510220682505,147.87551103412525,-31188.612844068008,-31632.239377170383,4480228.385463655
ASTOR-TUPRS,2024-05-24,2024-06-25,333487.9077548356,-1.8304509868178613,1.2203006578785742,-0.05364470410455048,266.7903262038685,133.39516310193426,-17889.86013395378,-18290.045623259582,4468193.006038015
ARCLK-ASELS,2024-05-09,2024-06-26,365124.16560523276,-2.1448105899946466,1.4298737266630976,0.019925429386898688,292.0993324841862,146.0496662420931,7275.255779217368,6837.106780491089,4481191.131100786
MIATK-TOASO,2024-04-18,2024-06-27,390170.2855144379,2.4285482525676803,1.6190321683784534,0.7460261179017775,312.13622841155035,156.06811420577517,291077.2234229642,290609.01908034686,4778017.53274276
SASA-TTKOM,2024-06-21,2024-06-27,429437.66622266907,2.3894402913247546,1.592960194216503,0.011979181697721428,343.55013297813525,171.77506648906763,5144.3118315268,4628.9866320595975,4782646.5193748195
REEDR-SISE,2024-06-06,2024-07-08,320859.8386455227,-1.9367198534998986,1.2911465689999324,-0.20770268584221854,256.6878709164182,128.3439354582091,-66643.45026557594,-67028.48207195057,4788513.42137732
KONTR-YKBNK,2024-06-26,2024-07-08,537742.9357320943,4.453376555685987,2.0,0.0059003347069715795,430.19434858567547,215.09717429283774,3172.8633071288637,2527.5717842503504,4791040.99316157
OYAKC-SISE,2024-07-04,2024-07-10,266952.24719155044,1.5588267460554739,1.0392178307036493,-0.0884603397825942,213.56179775324037,106.78089887662018,-23614.68649229163,-23935.02918892149,4780526.41569196
ASTOR-YKBNK,2024-07-01,2024-07-11,485754.34933202836,-2.525539474802815,1.6836929832018768,0.04424141427331644,388.6034794656227,194.30173973281134,21490.45940386354,20907.554184665107,4808125.568732138
CIMSA-ENKAI,2024-05-15,2024-07-16,271872.4637103874,1.5589264577821837,1.0392843051881224,0.11830248361256053,217.49797096830994,108.74898548415497,32163.187682804564,31836.9407263521,4873692.217247907
KONTR-YKBNK,2024-07-10,2024-07-24,256647.96127133103,-4.147584283713523,2.0,0.008702042967108106,205.31836901706484,102.65918450853242,2233.3615864038197,1925.3840328782223,4930166.284000865
AKSEN-SOKM,2024-07-11,2024-07-25,432723.8629360378,2.2499613245861187,1.499974216390746,-0.00987466726741709,346.1790903488303,173.08954517441515,-4273.0041651647725,-4792.272800688018,4932275.070245729
ENKAI-SASA,2024-06-12,2024-07-26,282817.5913152437,-1.5749775361855025,1.0499850241236683,0.0939514415803741,226.25407305219497,113.12703652609748,26571.120408356237,26231.739298777946,4965397.332179305
ASTOR-TUPRS,2024-07-08,2024-07-29,492995.0584761643,-2.5724840341578914,1.714989356105261,0.10606888526165449,394.39604678093144,197.19802339046572,52291.43629207092,51699.84222189952,5037706.030619382
ENKAI-THYAO,2024-06-13,2024-07-30,292462.3930579629,-1.6332191018482123,1.0888127345654748,0.12383258574076757,233.96991444637032,116.98495722318516,36216.37436430025,35865.419492630695,5080583.842680684
OYAKC-SISE,2024-07-19,2024-07-30,329305.6770915785,-1.6822110804177046,1.121474053611803,0.06631413123483842,263.4445416732628,131.7222708366314,21837.61988702826,21442.453074518366,5102026.295755203
REEDR-TKFEN,2024-07-24,2024-07-31,318814.6488534932,1.676192409533419,1.1174616063556126,-0.03456309482688294,255.0517190827946,127.5258595413973,-11019.220940522673,-11401.798519146865,5097563.4328108495
REEDR-SISE,2024-07-11,2024-08-05,80077.65637536638,4.303530108763366,2.0,0.04410518544574428,64.0621251002931,32.03106255014655,3531.8398844961207,3435.746696845681,5136473.863636456
BIMAS-SAHOL,2024-05-22,2024-08-06,169732.5790400999,-1.8714806852547263,1.2476537901698175,0.24245177587462668,135.78606323207993,67.89303161603996,41151.96521205266,40948.28611720454,5184611.990293912
ENKAI-PGSUS,2024-06-05,2024-08-06,364521.566687133,-2.165289607891635,1.4435264052610899,0.09444664119674216,291.6172533497064,145.8086266748532,34427.83761737397,33990.41173734941,5218602.4020312615
ASTOR-YKBNK,2024-07-29,2024-08-06,345856.25833858876,1.7163380328092803,1.144225355206187,0.15024006827185263,276.685006670871,138.3425033354355,51961.46786503708,51546.44035503077,5270148.842386292
ASELS-TOASO,2024-05-23,2024-08-08,316375.313027026,4.011180524676719,2.0,-0.17500816810909198,253.1002504216208,126.5501252108104,-55368.26396780037,-55747.9143434328,5228680.367023546
EREGL-FROTO,2024-06-28,2024-08-08,331852.96751206525,1.7323637759615853,1.1549091839743901,0.10370627987618977,265.48237400965223,132.74118700482612,34415.23672655035,34017.01316553587,5262697.380189082
CIMSA-ENKAI,2024-07-29,2024-08-08,425595.7257933093,-2.1120512154069786,1.4080341436046524,-0.03444938937143961,340.47658063464746,170.23829031732373,-14661.512872674157,-15172.227743626128,5247525.152445455
TAVHL-ZOREN,2024-05-14,2024-08-12,347278.5540242083,2.0054868839838087,1.3369912559892059,-0.3585943816935363,277.82284321936663,138.91142160968332,-124532.13835573632,-124948.87262056537,5150802.503534371
PETKM-TOASO,2024-06-24,2024-08-13,437006.8045687508,-2.438529729793704,1.625686486529136,-0.04939072339649249,349.60544365500067,174.80272182750033,-21584.08220684022,-22108.49037232272,5135824.7142484
EREGL-MIATK,2024-07-01,2024-08-13,306661.0142021484,-1.5943953930944799,1.0629302620629866,-0.06264509480013257,245.32881136171875,122.66440568085937,-19210.80830619839,-19578.801523240967,5116245.912725159
SASA-TTKOM,2024-08-12,2024-08-20,397286.0418912531,-1.928272544029032,1.285515029352688,-0.10702567732589044,317.8288335130025,158.91441675650125,-42519.80772553344,-42996.55097580295,5123071.427037549
MIATK-TTKOM,2024-07-08,2024-08-26,328937.2711535707,-2.350335874212599,1.5668905828083994,-0.17738447957932874,263.14981692285653,131.57490846142827,-58348.366657820676,-58743.09138320496,5107480.4129268
REEDR-SISE,2024-08-09,2024-08-27,439085.13016022113,-2.0891394397716065,1.3927596265144044,-0.0321468789132655,351.2681041281769,175.63405206408845,-14115.216511876051,-14642.118668068317,5099987.550870621
ASTOR-TUPRS,2024-08-15,2024-09-02,615609.5657466003,-5.556519592991524,2.0,-0.009572031499338038,492.48765259728026,246.24382629864013,-5892.634154620268,-6631.365633516189,5136313.825008093
OYAKC-SISE,2024-08-01,2024-09-04,605259.7459739501,2.9643897900338887,1.9762598600225925,0.0679505883044613,484.2077967791601,242.10389838958005,41127.75581593871,40401.44412076997,5190791.762299022
ASTOR-YKBNK,2024-08-12,2024-09-05,516633.92499922845,-2.5075409348578463,1.6716939565718976,-0.04958022052881786,413.3071399993828,206.6535699996914,-25614.82393413049,-26234.784644129566,5171510.134116416
ENKAI-SASA,2024-08-01,2024-09-12,551453.6758952246,2.7008629887817084,1.8005753258544723,-0.21670166472168167,441.16294071617966,220.58147035808983,-119500.92958338586,-120162.67399446013,5101376.014956043
PETKM-TOASO,2024-08-20,2024-09-18,390417.92012414837,2.099636481168989,1.3997576541126593,0.01378317754823911,312.3343360993187,156.16716804965935,5381.199511085371,4912.6980069363935,5149258.04788801
MIATK-TTKOM,2024-09-06,2024-09-18,621398.0964739759,-4.142013371997409,2.0,-0.09453696369909209,497.1184771791808,248.5592385895904,-58745.08928904519,-59490.767004813955,5089767.280883196
REEDR-TTRAK,2024-07-25,2024-09-19,378293.14075495274,1.917437365958312,1.2782915773055412,0.14903484846637183,302.6345126039622,151.3172563019811,56378.86090828225,55924.90913937631,5152709.141327365
